,time,type,size,price,direction
2019-12-16 09:36:03.960981000,34563.960981256,4,100,5772200,1
2019-12-16 09:36:03.989691000,34563.989691181,5,100,5772600,1
2019-12-16 09:36:03.990012000,34563.99001247,4,100,5772200,-1
2019-12-16 09:36:03.990012000,34563.99001247,5,17,5772200,-1
2019-12-16 09:36:03.990017000,34563.990016914,5,100,5772200,-1
2019-12-16 09:36:03.990024000,34563.990024009,5,100,5772200,-1
2019-12-16 09:36:03.990035000,34563.990034916,5,200,5772200,-1
2019-12-16 09:36:03.990036000,34563.990036188996,5,100,5772200,-1
2019-12-16 09:36:03.990042000,34563.990042095,5,100,5772200,-1
2019-12-16 09:36:03.990044000,34563.990044346,5,100,5772200,-1
2019-12-16 09:36:03.990132000,34563.990132292005,5,100,5772200,-1
2019-12-16 09:36:03.990151000,34563.990150722,5,200,5772200,-1
2019-12-16 09:36:03.990360000,34563.990360158,4,100,5772200,-1
2019-12-16 09:36:03.990368000,34563.990368416,5,300,5772200,-1
2019-12-16 09:36:03.990370000,34563.99037024,5,103,5772200,-1
2019-12-16 09:36:03.990384000,34563.99038432,5,100,5772200,-1
2019-12-16 09:36:03.990390000,34563.990389929,5,100,5772200,-1
2019-12-16 09:36:03.990512000,34563.99051159,5,100,5772200,-1
2019-12-16 09:36:03.990707000,34563.990706564,4,54,5772200,-1
2019-12-16 09:36:03.990708000,34563.990708134,4,46,5772200,-1
2019-12-16 09:36:03.990708000,34563.990708134,5,54,5772200,-1
2019-12-16 09:36:03.990718000,34563.990718324,5,100,5772200,-1
2019-12-16 09:36:03.991027000,34563.991026983,4,100,5772200,-1
2019-12-16 09:36:03.991504000,34563.991504421,4,100,5772200,-1
2019-12-16 09:36:03.991831000,34563.991830745,4,100,5772200,-1
2019-12-16 09:36:03.992483000,34563.992482989,4,100,5772200,-1
2019-12-16 09:36:03.993439000,34563.993438666,4,100,5771500,1
2019-12-16 09:36:03.995980000,34563.99598048,4,100,5772200,-1
2019-12-16 09:36:03.996559000,34563.996558795,4,800,5771500,1
2019-12-16 09:36:03.997888000,34563.997888323,4,100,5772200,-1
2019-12-16 09:36:04.009188000,34564.009188404,5,47,5772100,-1
2019-12-16 09:36:04.063880999,34564.063881034,5,100,5772100,-1
2019-12-16 09:36:04.990303000,34564.990302791004,5,53,5772100,-1
2019-12-16 09:36:04.990303000,34564.990302791004,5,47,5772100,-1
2019-12-16 09:36:05.007067000,34565.007066888,5,53,5772100,-1
2019-12-16 09:36:05.007067000,34565.007066888,5,47,5772100,-1
2019-12-16 09:36:05.179306000,34565.179306031,5,53,5772100,-1
2019-12-16 09:36:05.179306000,34565.179306031,4,100,5772200,-1
2019-12-16 09:36:05.179306000,34565.179306031,5,957,5772200,-1
2019-12-16 09:36:05.180178000,34565.180178205,4,53,5772200,-1
2019-12-16 09:36:05.180450000,34565.180449843,4,47,5772200,-1
2019-12-16 09:36:05.180756000,34565.180755786,4,100,5772200,-1
2019-12-16 09:36:05.181059000,34565.181058962,4,13,5772200,-1
2019-12-16 09:36:05.181785000,34565.181785042005,4,87,5772200,-1
2019-12-16 09:36:05.181785000,34565.181785042005,4,13,5772200,-1
2019-12-16 09:36:05.448653000,34565.448652887004,4,100,5772200,-1
2019-12-16 09:36:05.471773000,34565.471773162004,4,100,5771500,1
2019-12-16 09:36:05.471866000,34565.471866128,4,100,5771500,1
2019-12-16 09:36:05.471964000,34565.471963769,4,200,5771500,1
2019-12-16 09:36:05.472039000,34565.472039427004,4,800,5771500,1
2019-12-16 09:36:05.472766000,34565.47276616,5,2,5771100,1
2019-12-16 09:36:05.472766000,34565.47276616,5,2,5770900,1
2019-12-16 09:36:05.472766000,34565.47276616,4,96,5770600,1
2019-12-16 09:36:05.479340000,34565.479339755,4,4,5770600,1
2019-12-16 09:36:09.848903000,34569.848903499,4,65,5768400,1
2019-12-16 09:36:16.977738000,34576.977738038,5,48,5769900,-1
2019-12-16 09:36:16.978414000,34576.978414126,4,60,5770000,-1
2019-12-16 09:36:16.978882000,34576.978881816,5,200,5770300,-1
2019-12-16 09:36:16.979170000,34576.979170403996,5,50,5770300,-1
2019-12-16 09:36:16.979170000,34576.979170403996,4,90,5770400,-1
2019-12-16 09:36:16.984096000,34576.984096047,5,110,5770000,-1
2019-12-16 09:36:16.984221000,34576.984221483995,5,15,5770000,-1
2019-12-16 09:36:16.984221000,34576.984221483995,5,75,5770300,-1
2019-12-16 09:36:17.176353000,34577.176353062,5,100,5770300,-1
2019-12-16 09:36:17.176479000,34577.176478842004,5,25,5770300,-1
2019-12-16 09:36:17.176479000,34577.176478842004,5,85,5770300,-1
2019-12-16 09:36:17.186712000,34577.186712481,5,100,5770300,-1
2019-12-16 09:36:17.186804000,34577.186804247,5,15,5770300,-1
2019-12-16 09:36:17.186804000,34577.186804247,4,40,5770400,-1
2019-12-16 09:36:17.187734000,34577.187734185,4,70,5770400,-1
2019-12-16 09:36:17.187734000,34577.187734185,4,30,5770400,-1
2019-12-16 09:36:17.593267000,34577.59326713,4,70,5770400,-1
2019-12-16 09:36:25.658750000,34585.65875005,4,70,5771000,-1
2019-12-16 09:36:28.678419000,34588.678418608,4,100,5772200,-1
2019-12-16 09:36:28.680969000,34588.680969395,4,100,5772200,-1
2019-12-16 09:36:28.680969000,34588.680969395,5,42,5772200,-1
2019-12-16 09:36:28.697051000,34588.697050766,4,100,5772200,-1
2019-12-16 09:36:28.726269000,34588.726269221,4,3,5772200,-1
2019-12-16 09:36:30.436440000,34590.436440012,4,97,5772200,-1
2019-12-16 09:36:30.436440000,34590.436440012,4,3,5772200,-1
2019-12-16 09:36:31.454696000,34591.454696053,4,97,5772200,-1
2019-12-16 09:36:31.454696000,34591.454696053,4,100,5772200,-1
2019-12-16 09:36:31.454696000,34591.454696053,5,100,5772200,-1
2019-12-16 09:36:31.454828000,34591.454827803,5,100,5772200,-1
2019-12-16 09:36:31.454843000,34591.454842868996,5,100,5772200,-1
2019-12-16 09:36:31.455153000,34591.455152855,4,100,5772200,-1
2019-12-16 09:36:31.455954000,34591.455953836004,4,12,5772200,-1
2019-12-16 09:36:31.456922000,34591.456922075,4,88,5772200,-1
2019-12-16 09:36:31.456922000,34591.456922075,4,12,5772200,-1
2019-12-16 09:36:31.465663000,34591.465662561,4,88,5772200,-1
2019-12-16 09:36:31.465663000,34591.465662561,4,100,5772200,-1
2019-12-16 09:36:31.939426000,34591.939426482,4,100,5771600,1
2019-12-16 09:36:47.541546000,34607.54154583,4,100,5767200,1
2019-12-16 09:36:47.541698000,34607.541698045,4,60,5766600,1
2019-12-16 09:36:47.541698000,34607.541698045,5,4,5766600,1
2019-12-16 09:36:47.541902000,34607.541901795,5,2,5766100,1
2019-12-16 09:36:47.541902000,34607.541901795,4,34,5766000,1
2019-12-16 09:36:47.542886000,34607.542885809,4,66,5766000,1
2019-12-16 09:36:47.542886000,34607.542885809,4,34,5766000,1
2019-12-16 09:36:47.542978000,34607.542977905,4,100,5766000,1
2019-12-16 09:36:47.542991000,34607.542990992995,4,66,5766000,1
2019-12-16 09:36:47.542991000,34607.542990992995,5,34,5766000,1
2019-12-16 09:36:51.944908000,34611.944907789,5,25,5764100,1
2019-12-16 09:37:09.019277000,34629.019277201,5,10,5764300,1
2019-12-16 09:37:09.019277000,34629.019277201,4,90,5764000,1
2019-12-16 09:37:09.650045000,34629.650045312,4,10,5765400,1
2019-12-16 09:37:16.224804000,34636.224803767,5,100,5768000,-1
2019-12-16 09:37:16.224906000,34636.224905986004,5,15,5768000,-1
2019-12-16 09:37:16.224906000,34636.224905986004,5,85,5768000,-1
2019-12-16 09:37:16.225079000,34636.225079106,5,100,5768000,-1
2019-12-16 09:37:16.226278000,34636.226277821,4,100,5768100,-1
2019-12-16 09:37:35.063309000,34655.063308611,5,2,5765700,1
2019-12-16 09:37:38.118703000,34658.118702672,5,1,5765700,1
2019-12-16 09:37:53.207911000,34673.207910671,5,30,5766300,1
2019-12-16 09:37:53.207911000,34673.207910671,5,100,5766100,1
2019-12-16 09:37:53.207911000,34673.207910671,4,40,5766000,1
2019-12-16 09:37:53.208023000,34673.208022713,4,60,5766000,1
2019-12-16 09:37:53.208023000,34673.208022713,4,73,5766000,1
2019-12-16 09:37:53.208034000,34673.208034146,4,27,5766000,1
2019-12-16 09:37:53.322333000,34673.322332558,4,100,5766500,1
