,time,type,size,price,direction
2019-12-06 09:34:47,34487.828699646,1.0,29.0,11107300.0,-1.0
2019-12-06 09:34:48,34488.954288392,1.0,25.0,11105800.0,-1.0
2019-12-06 09:34:49,34489.793623973,1.0,25.0,11105700.0,-1.0
2019-12-06 09:34:50,34490.754999512,1.0,5.0,11089900.0,1.0
2019-12-06 09:34:51,34491.934457372,1.0,45.0,11107200.0,-1.0
2019-12-06 09:34:52,34492.635339775,1.0,26.0,11082500.0,1.0
2019-12-06 09:34:53,34493.896022982,5.0,100.0,11095400.0,1.0
2019-12-06 09:34:54,34494.839178611,1.0,48.0,11082600.0,1.0
2019-12-06 09:34:55,34495.995166537,4.0,1.0,11102000.0,1.0
2019-12-06 09:34:56,34496.942071453996,1.0,59.0,11089600.0,1.0
2019-12-06 09:34:57,34497.872598991,1.0,1.0,11116000.0,-1.0
2019-12-06 09:34:58,34498.954548305,3.0,5.0,11103200.0,1.0
2019-12-06 09:34:59,34499.955454716,1.0,27.0,11089900.0,1.0
2019-12-06 09:35:00,34500.926594653996,1.0,25.0,11112100.0,-1.0
2019-12-06 09:35:01,34501.366251907,1.0,25.0,11112800.0,-1.0
2019-12-06 09:35:02,34502.951056925,1.0,23.0,11097900.0,1.0
2019-12-06 09:35:03,34503.652128877,1.0,26.0,11098600.0,1.0
2019-12-06 09:35:04,,,,,
2019-12-06 09:35:05,34505.720405871,3.0,50.0,11106300.0,-1.0
2019-12-06 09:35:06,34506.456118421,1.0,23.0,11098400.0,1.0
2019-12-06 09:35:07,34507.972151300004,1.0,1.0,11123300.0,-1.0
2019-12-06 09:35:08,34508.684605185,1.0,1.0,11108800.0,1.0
2019-12-06 09:35:09,34509.859604151,1.0,100.0,11102200.0,1.0
2019-12-06 09:35:10,34510.977000093,1.0,2.0,11108800.0,1.0
2019-12-06 09:35:11,34511.734076873996,1.0,89.0,11118900.0,-1.0
2019-12-06 09:35:12,34512.696866615,1.0,2.0,11118900.0,-1.0
2019-12-06 09:35:13,34513.988542151004,1.0,100.0,11118900.0,-1.0
2019-12-06 09:35:14,34514.975802847,1.0,25.0,11126100.0,-1.0
2019-12-06 09:35:15,34515.629713207,1.0,100.0,11102700.0,1.0
2019-12-06 09:35:16,34516.580992925,1.0,25.0,11126000.0,-1.0
2019-12-06 09:35:17,,,,,
2019-12-06 09:35:18,,,,,
2019-12-06 09:35:19,34519.227234287995,1.0,100.0,11118900.0,-1.0
2019-12-06 09:35:20,,,,,
2019-12-06 09:35:21,34521.029871426,1.0,5.0,11101900.0,1.0
2019-12-06 09:35:22,,,,,
2019-12-06 09:35:23,34523.902381577995,1.0,35.0,11108900.0,1.0
2019-12-06 09:35:24,34524.987674647,1.0,100.0,11119500.0,-1.0
2019-12-06 09:35:25,34525.909929303,1.0,35.0,11109700.0,1.0
2019-12-06 09:35:26,34526.936909686,1.0,35.0,11111100.0,1.0
2019-12-06 09:35:27,34527.910482467,1.0,27.0,11105600.0,1.0
2019-12-06 09:35:28,34528.409113801004,1.0,35.0,11111400.0,1.0
2019-12-06 09:35:29,34529.833861784,5.0,1.0,11118800.0,1.0
2019-12-06 09:35:30,34530.901233825,1.0,29.0,11105100.0,1.0
2019-12-06 09:35:31,34531.8219802,3.0,100.0,11103800.0,1.0
2019-12-06 09:35:32,34532.980579708,1.0,5.0,11113000.0,1.0
2019-12-06 09:35:33,34533.813378039,1.0,1.0,11108400.0,1.0
2019-12-06 09:35:34,34534.714051258,1.0,2.0,11118900.0,-1.0
2019-12-06 09:35:35,34535.938281146,3.0,30.0,11109600.0,1.0
2019-12-06 09:35:36,34536.309275463,1.0,1.0,11125200.0,-1.0
2019-12-06 09:35:37,34537.934927826,1.0,100.0,11121400.0,-1.0
2019-12-06 09:35:38,34538.939609115,1.0,1.0,11114800.0,1.0
2019-12-06 09:35:39,34539.928858847,1.0,1.0,11114700.0,1.0
2019-12-06 09:35:40,34540.309951465,1.0,100.0,11114700.0,1.0
2019-12-06 09:35:41,34541.972549018996,1.0,15.0,11119700.0,-1.0
2019-12-06 09:35:42,34542.847305421004,1.0,100.0,11120000.0,-1.0
2019-12-06 09:35:43,34543.732870763,1.0,100.0,11121400.0,-1.0
2019-12-06 09:35:44,34544.903299353,1.0,1.0,11108100.0,1.0
2019-12-06 09:35:45,34545.931245214,1.0,100.0,11120000.0,-1.0
2019-12-06 09:35:46,34546.610629202005,1.0,100.0,11104900.0,1.0
2019-12-06 09:35:47,34547.997141454,3.0,25.0,11123900.0,-1.0
2019-12-06 09:35:48,34548.852622659,3.0,53.0,11106100.0,1.0
2019-12-06 09:35:49,34549.618532639,1.0,25.0,11107300.0,1.0
2019-12-06 09:35:50,34550.746646342,1.0,25.0,11124300.0,-1.0
2019-12-06 09:35:51,34551.861052048,1.0,1.0,11108300.0,1.0
2019-12-06 09:35:52,34552.110978046,1.0,52.0,11108000.0,1.0
2019-12-06 09:35:53,34553.851862803,1.0,52.0,11118800.0,-1.0
2019-12-06 09:35:54,34554.826067537004,1.0,25.0,11107200.0,1.0
2019-12-06 09:35:55,34555.827430604,1.0,20.0,11107200.0,1.0
2019-12-06 09:35:56,34556.172181919,1.0,21.0,11107600.0,1.0
2019-12-06 09:35:57,,,,,
2019-12-06 09:35:58,34558.998147775,1.0,23.0,11108300.0,1.0
2019-12-06 09:35:59,34559.933278285,1.0,22.0,11136300.0,-1.0
2019-12-06 09:36:00,34560.934810536004,1.0,58.0,11136200.0,-1.0
2019-12-06 09:36:01,34561.335376554,1.0,28.0,11138200.0,-1.0
2019-12-06 09:36:02,34562.83745208,1.0,31.0,11136200.0,-1.0
2019-12-06 09:36:03,34563.821377513,3.0,5.0,11126300.0,-1.0
2019-12-06 09:36:04,34564.996136055,1.0,25.0,11137500.0,-1.0
2019-12-06 09:36:05,34565.941808584,1.0,42.0,11114800.0,1.0
2019-12-06 09:36:06,34566.943209342004,1.0,77.0,11136200.0,-1.0
2019-12-06 09:36:07,34567.968600354,1.0,25.0,11101700.0,1.0
2019-12-06 09:36:08,34568.94602430001,1.0,56.0,11134300.0,-1.0
2019-12-06 09:36:09,34569.975660057,1.0,25.0,11128900.0,-1.0
2019-12-06 09:36:10,34570.948903057004,1.0,24.0,11134100.0,-1.0
2019-12-06 09:36:11,34571.550424561,1.0,100.0,11130100.0,-1.0
